yelp_id,name,category,price_range,address,neighborhood,info,Claimed?,website,phone,working_hours,ratings,reviews,HasWebsite,first_review,last_review,permanently_closed,1_star,2_star,3_star,4_star,5_star,AvgLast_compound,AvgLast_star,AvgLast_subjectivity,Last_compound_coef,Last_compound_intrcpt,Last_star_coef,Last_star_intrcpt,Last_subjectivity_coef,Last_subjectivity_intrcpt,avg_reviews,avg_star,between,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Mon1,Tue1,Wed1,Thu1,Fri1,Sat1,Sun1,dollar_signs,Accepts Credit Cards,Good for Groups,Good for Kids,Takes Reservations,Outdoor Seating,Take-out,Delivery,Has TV,Attire,Parking,Alcohol,Noise Level,Wi-Fi,probability,ratings_notation,address1,address2
bee-and-tea-chicago,Bee & Tea,"Coffee & Tea, Bubble Tea",Inexpensive,"1843 W North Ave Chicago, IL 60622","West Town, Wicker Park","{'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Caters': 'No', 'Good for Working': 'Yes'}",1,http://beeteashop.com/,(773) 394-4395,{},3.5,156.0,1,2014-07-11 00:00:00,2016-03-30 00:00:00,1,16,20,40,52,26,0.6525740740740742,3.111111111111111,0.5405598104306452,0.00011726806493262487,0.6453295136182364,0.0011092590149779943,3.0425835541858035,-0.0006674487854196186,0.5817933131743461,77.0,3.3376623376623376,b/t Honore St & Elk Grove Ave,,,,,,,,,,,,,,,$,Yes,,,,No,Yes,,,,Street,,,Free,90%,3-half,1843 W North Ave,"Chicago, IL 60622"
tete-charcuterie-chicago,Tete Charcuterie,"American (New), French",$31-60,"1114 W Randolph St Chicago, IL 60607","Near West Side, West Loop","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Bitcoin': 'No', 'Good For': 'Dinner', 'Parking': 'Valet, Street', 'Bike Parking': 'Yes', 'Wheelchair Accessible': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Dogs Allowed': 'Yes', 'Waiter Service': 'Yes', 'Caters': 'Yes'}",1,http://www.tetechicago.com,(312) 733-1178,{},4.0,141.0,1,2014-03-25 00:00:00,2016-03-12 00:00:00,1,11,9,13,32,64,0.8482044444444445,3.955555555555556,0.5738551787327949,0.000843314402409369,0.7709943258238534,0.0037821086172680775,3.609282499930123,6.094482247604513e-05,0.5682753416527658,64.5,4.0,b/t May St & Aberdeen St,,,,,,,,,,,,,,,$$$,Yes,Yes,No,Yes,Yes,Yes,No,No,Casual,"Valet, Street",Full Bar,Average,Free,90%,4,1114 W Randolph St,"Chicago, IL 60607"
c-house-chicago,C-House,American (New),$31-60,"MileNorth A Chicago Hotel 166 E Superior St Chicago, IL 60611","Near North Side, River East","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Trendy, Intimate, Classy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'No'}",0,http://www.c-houserestaurant.com,(312) 523-0923,{},3.5,159.0,1,2008-06-22 00:00:00,2015-05-04 00:00:00,1,10,26,38,52,32,,,,0.0,,0.0,,0.0,,26.33333333333333,3.4430379746835444,,,,,,,,,,,,,,,,$$$,Yes,Yes,No,Yes,No,Yes,No,No,Casual,Valet,Full Bar,Average,Free,90%,3-half,MileNorth A Chicago Hotel 166 E Superior St,"Chicago, IL 60611"
the-peasantry-chicago,The Peasantry,American (New),$11-30,"2723 N Clark St Chicago, IL 60614",Lincoln Park,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Bitcoin': 'No', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'No'}",1,http://www.thepeasantry.com,(773) 868-4888,{},3.5,424.0,1,2012-04-24 00:00:00,2016-09-17 00:00:00,1,42,44,62,110,155,0.593528125,3.8125,0.5998157979223506,-0.0011697222441644241,0.6793930484856947,-0.0017557921486515767,3.941386117411955,-0.0006108183635149827,0.6446536834191223,82.6,3.7070217917675534,b/t Broadway St & Schubert Ave,,,,,,,,,,,,,,,$$,Yes,Yes,No,Yes,No,Yes,No,No,Casual,Street,Full Bar,Average,Free,90%,3-half,2723 N Clark St,"Chicago, IL 60614"
durangos-pizza-chicago,Durango’s Pizza,"Pizza, Mexican",Under $10,"2718 N Laramie Ave Chicago, IL 60639",Cragin,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Has TV': 'Yes'}",0,,(773) 745-2044,"{'Mon': ['2:00 pm - 10:00 pm'], 'Tue': ['Closed'], 'Wed': ['2:00 pm - 10:00 pm'], 'Thu': ['2:00 pm - 10:00 pm'], 'Fri': ['2:00 pm - 10:00 pm'], 'Sat': ['2:00 pm - 12:00 am'], 'Sun': ['2:00 pm - 12:00 am']}",4.0,19.0,0,2008-09-05 00:00:00,2017-07-02 00:00:00,0,1,2,1,7,7,0.7479,4.0,0.41,0.0,0.7479,0.0,4.0,0.0,0.41,1.8,3.9444444444444446,b/t Schubert Ave & Parker Ave,2:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,2:00 pm - 10:00 pm,2:00 pm - 10:00 pm,2:00 pm - 12:00 am,2:00 pm - 12:00 am,,,,,,,,$,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Casual,,No,Average,,90%,4,2718 N Laramie Ave,"Chicago, IL 60639"
joy-yee-noodle-chicago-2,Joy Yee Noodle,"Chinese, Noodles",$11-30,"2139 S China Pl Chicago, IL 60616",Chinatown,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Lunch, Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Waiter Service': 'Yes', 'Caters': 'Yes'}",0,http://www.joyyee.com,(312) 328-0001,"{'Mon': ['11:00 am - 10:30 pm'], 'Tue': ['11:00 am - 10:30 pm'], 'Wed': ['11:00 am - 10:30 pm'], 'Thu': ['11:00 am - 10:30 pm'], 'Fri': ['11:00 am - 10:30 pm'], 'Sat': ['11:00 am - 10:30 pm'], 'Sun': ['11:00 am - 10:30 pm']}",3.5,1307.0,1,2005-07-08 00:00:00,2017-09-04 00:00:00,0,100,131,250,445,312,0.7235558441558442,3.753246753246753,0.5488659963973028,0.00029593586799686985,0.6943158430685692,-0.0034312403650230998,4.092271125936309,0.0003976833858187326,0.5095728119906937,95.23076923076924,3.5961227786752827,b/t Wells St & Princeton Ave,11:00 am - 10:30 pm,11:00 am - 10:30 pm,11:00 am - 10:30 pm,11:00 am - 10:30 pm,11:00 am - 10:30 pm,11:00 am - 10:30 pm,11:00 am - 10:30 pm,,,,,,,,$$,Yes,Yes,Yes,No,No,Yes,Yes,No,Casual,Street,No,Average,No,90%,3-half,2139 S China Pl,"Chicago, IL 60616"
tuscany-restaurant-chicago,Tuscany Restaurant,Italian,$11-30,"1014 W Taylor St Chicago, IL 60607",University Village,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.tuscanychicago.com/tuscany-taylor.html,(312) 829-1990,"{'Mon': ['11:00 am - 10:00 pm'], 'Tue': ['11:00 am - 10:00 pm'], 'Wed': ['11:00 am - 10:00 pm'], 'Thu': ['11:00 am - 10:00 pm'], 'Fri': ['11:00 am - 10:00 pm'], 'Sat': ['4:00 pm - 11:00 pm'], 'Sun': ['4:00 pm - 9:00 pm']}",4.0,374.0,1,2006-02-18 00:00:00,2017-08-24 00:00:00,0,42,52,110,276,252,0.8185866666666666,4.066666666666666,0.5639751701402309,-0.002898654146637182,1.0636195638623964,-0.009078373278460372,4.834091821139183,-0.001045173672167893,0.6523271845608236,61.0,3.8797814207650267,b/t Miller St & Morgan St,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,4:00 pm - 11:00 pm,4:00 pm - 9:00 pm,,,,,,,,$$,Yes,Yes,Yes,Yes,,Yes,No,Yes,Casual,Valet,Full Bar,Average,No,90%,4,1014 W Taylor St,"Chicago, IL 60607"
mannys-cafeteria-and-delicatessen-chicago-3,Mannys Cafeteria and Delicatessen,"Delis, Breakfast & Brunch, Sandwiches",$11-30,"1141 S Jefferson St Chicago, IL 60607 at Grenshaw St",,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Lunch', 'Parking': 'Valet, Street, Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Beer & Wine Only', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'Yes'}",1,http://www.mannysdeli.com,(312) 939-2855,"{'Mon': ['7:00 am - 3:00 pm'], 'Tue': ['7:00 am - 8:00 pm'], 'Wed': ['7:00 am - 8:00 pm'], 'Thu': ['7:00 am - 8:00 pm'], 'Fri': ['7:00 am - 8:00 pm'], 'Sat': ['7:00 am - 8:00 pm'], 'Sun': ['8:00 am - 3:00 pm']}",4.0,739.0,1,2005-12-13 00:00:00,2017-08-28 00:00:00,0,39,45,81,196,353,0.5805400000000001,3.675,0.5791046061907669,-0.0006484058550819724,0.6413766793530661,-0.003589467716771207,4.011781808526059,-4.5146449547633424e-05,0.5833404718195737,54.92307692307693,4.091036414565826,,7:00 am - 3:00 pm,7:00 am - 8:00 pm,7:00 am - 8:00 pm,7:00 am - 8:00 pm,7:00 am - 8:00 pm,7:00 am - 8:00 pm,8:00 am - 3:00 pm,,,,,,,,$$,Yes,Yes,Yes,No,No,Yes,Yes,No,Casual,"Valet, Street, Private Lot",Beer & Wine Only,Average,Free,90%,4,1141 S Jefferson St,"Chicago, IL 60607 at Grenshaw St"
sushi-wabi-chicago,Sushi Wabi,"Sushi Bars, Japanese",$31-60,"842 W Randolph St Chicago, IL 60607","Near West Side, West Loop","{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Street', 'Wheelchair Accessible': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Waiter Service': 'Yes'}",0,,(312) 563-1224,{},4.0,430.0,0,2005-07-24 00:00:00,2012-12-13 00:00:00,1,13,37,69,172,139,0.7768307692307693,4.076923076923077,0.5790951134723461,0.0031156007751937985,0.6833627459749554,0.006419573643410853,3.8843358676207513,-0.001362426181825283,0.6199678989271046,53.75,3.9,b/t Green St & Peoria St,,,,,,,,,,,,,,,$$$,Yes,No,No,Yes,No,Yes,Yes,No,Casual,Street,Full Bar,Average,No,90%,4,842 W Randolph St,"Chicago, IL 60607"
tavern-at-the-park-chicago,Tavern at the Park,"Steakhouses, American (Traditional), Bars",$11-30,"130 E Randolph St Chicago, IL 60601",The Loop,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Classy', 'Noise Level': 'Average', 'Music': 'Background', 'Good For Dancing': 'No', 'Alcohol': 'Full Bar', 'Best Nights': 'Fri, Sat, Sun', 'Smoking': 'No', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'No', 'Has Pool Table': 'No'}",1,http://www.tavernatthepark.com,(312) 552-0070,"{'Mon': ['11:00 am - 10:00 pm'], 'Tue': ['11:00 am - 10:00 pm'], 'Wed': ['11:00 am - 10:00 pm'], 'Thu': ['11:00 am - 10:00 pm'], 'Fri': ['11:00 am - 10:30 pm'], 'Sat': ['12:00 pm - 10:30 pm'], 'Sun': ['Closed']}",3.5,628.0,1,2007-08-04 00:00:00,2017-08-31 00:00:00,0,49,76,129,191,150,0.757315625,3.84375,0.6400455060366202,0.00196176067193855,0.5634078435830739,0.0073754298738777785,3.1147348534038937,5.030390921220474e-05,0.6350732790104267,54.09090909090909,3.5327731092436974,b/t Stetson Ave & Beaubien Ct,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:30 pm,12:00 pm - 10:30 pm,Closed,,,,,,,,$$,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Casual,Valet,Full Bar,Average,Free,90%,3-half,130 E Randolph St,"Chicago, IL 60601"
la-rosetta-chicago,La Rosetta,"Italian, American (New)",$11-30,"70 W Madison Chicago, IL 60602",The Loop,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No'}",1,,(312) 332-9500,{},3.5,17.0,0,2006-08-10 00:00:00,2016-02-10 00:00:00,0,0,2,6,7,1,,,,0.0,,0.0,,0.0,,2.0,3.4375,b/t Garland Ct & Michigan Ave,,,,,,,,,,,,,,,$$,Yes,Yes,Yes,Yes,No,Yes,No,,Casual,,Full Bar,,,90%,3-half,70 W Madison,"Chicago, IL 60602"
jims-original-hot-dog-chicago,Jim’s Original Hot Dog,"Hot Dogs, Burgers, Sandwiches",Under $10,"1250 S Union Ave Chicago, IL 60607",University Village,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Late Night', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No'}",1,http://www.jimsoriginal.com,(312) 733-7820,"{'Mon': [], 'Tue': [], 'Wed': [], 'Thu': [], 'Fri': [], 'Sat': [], 'Sun': []}",4.0,477.0,1,2004-12-20 00:00:00,2017-08-13 00:00:00,0,19,18,43,151,235,0.8064199999999999,4.25,0.6041802034699043,0.0020860474790741906,0.6539299292796765,0.0007200032914436185,4.197367759395472,3.302830993973224e-05,0.6017658340133099,33.285714285714285,4.21244635193133,,,,,,,,,,,,,,,,$,Yes,Yes,Yes,No,No,Yes,No,No,Casual,Street,No,Average,No,90%,4,1250 S Union Ave,"Chicago, IL 60607"
berrista-coffee-chicago,Berrista Coffee,"Coffee & Tea, Sandwiches",Under $10,"4219 W  Rd Chicago, IL 60641",Irving Park,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Good For': 'Breakfast', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Waiter Service': 'No', 'Caters': 'No', 'Good for Working': 'Yes'}",1,,(312) 491-3366,{},4.0,49.0,0,2014-12-06 00:00:00,2015-09-18 00:00:00,1,3,5,5,14,19,0.8398450000000004,3.75,0.6126846107394366,0.0015301691127621946,0.7629157478558808,0.0022632218407123263,3.636216521958188,0.0007791671160043974,0.5735119839823155,23.0,3.891304347826087,b/t Keeler Ave & Tripp Ave,,,,,,,,,,,,,,,$,Yes,Yes,Yes,No,No,Yes,No,No,Casual,Street,No,Average,Free,90%,4,4219 W  Rd,"Chicago, IL 60641"
athena-greek-restaurant-chicago,Athena Greek Restaurant,"Greek, Mediterranean",$11-30,"212 S Halsted St Chicago, IL 60661","Greektown, West Loop, Near West Side","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Waiter Service': 'Yes', 'Caters': 'Yes'}",1,http://www.athenarestaurantchicago.com,(312) 655-0000,"{'Mon': ['11:00 am - 11:00 pm'], 'Tue': ['11:00 am - 11:00 pm'], 'Wed': ['11:00 am - 11:00 pm'], 'Thu': ['11:00 am - 11:00 pm'], 'Fri': ['11:00 am - 12:00 am'], 'Sat': ['11:00 am - 12:00 am'], 'Sun': ['11:00 am - 11:00 pm']}",3.5,540.0,1,2005-09-02 00:00:00,2017-09-02 00:00:00,0,58,71,104,165,121,0.7402178571428574,3.821428571428572,0.5740620746866769,3.80413143747524e-05,0.7373389448157108,-0.007916225919385182,4.420517240113472,0.00025453160682450737,0.5547994862987794,39.92307692307692,3.423892100192678,b/t Adams St & Quincy St,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 12:00 am,11:00 am - 12:00 am,11:00 am - 11:00 pm,,,,,,,,$$,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Casual,Valet,Full Bar,Average,Free,90%,3-half,212 S Halsted St,"Chicago, IL 60661"
chop-suey-huang-chicago,Chop Suey Huang,Chinese,Under $10,"5202 N Lincoln Ave Chicago, IL 60625",Lincoln Square,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Good For': 'Dinner', 'Parking': 'Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://thechopsueyhuang.com,(773) 561-8888,{},3.0,27.0,1,2009-01-13 00:00:00,2017-08-04 00:00:00,0,5,6,3,4,6,,,,0.0,,0.0,,0.0,,3.0,3.0,,,,,,,,,,,,,,,,$,Yes,No,Yes,No,No,Yes,Yes,Yes,Casual,Private Lot,No,Average,No,90%,3,5202 N Lincoln Ave,"Chicago, IL 60625"
genes-sausage-shop-chicago,Gene’s Sausage Shop & Delicatessen,"Meat Shops, Delis, Sandwiches",Under $10,"5330 W Belmont Ave Chicago, IL 60641",,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'No', 'Attire': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No'}",0,http://www.genessausageshop.com,(773) 777-6322,{},4.0,40.0,1,2006-08-05 00:00:00,2016-03-27 00:00:00,1,2,2,2,17,15,-0.9615,1.0,0.7846153846153847,0.0,-0.9615,0.0,1.0,0.0,0.7846153846153847,3.8,4.078947368421051,b/t Lockwood Ave & Long Ave,,,,,,,,,,,,,,,$,Yes,No,Yes,No,No,Yes,No,No,Casual,Private Lot,Full Bar,Average,No,90%,4,5330 W Belmont Ave,"Chicago, IL 60641"
nickys-hot-dogs-chicago-2,Nicky’s Hot Dogs,Hot Dogs,Under $10,"6142 S Archer Ave Chicago, IL 60638 at Austin Ave",Garfield Ridge,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'No', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Lunch, Dinner', 'Parking': 'Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No', 'Gender Neutral Restrooms': 'Yes'}",0,,(773) 585-3675,"{'Mon': ['10:00 am - 10:00 pm'], 'Tue': ['10:00 am - 10:00 pm'], 'Wed': ['10:00 am - 10:00 pm'], 'Thu': ['10:00 am - 10:00 pm'], 'Fri': ['10:00 am - 10:00 pm'], 'Sat': ['10:00 am - 10:00 pm'], 'Sun': ['11:00 am - 7:30 pm']}",4.5,56.0,0,2007-09-25 00:00:00,2017-07-18 00:00:00,0,2,1,6,12,32,0.5961,4.5,0.6420000000000001,-0.004224489795918368,0.6996,-0.020408163265306117,5.0,-0.00032653061224489595,0.6500000000000001,4.818181818181818,4.339622641509433,,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,11:00 am - 7:30 pm,,,,,,,,$,No,No,Yes,No,No,Yes,No,No,Casual,Private Lot,No,Average,No,90%,4-half,6142 S Archer Ave,"Chicago, IL 60638 at Austin Ave"
tavern-on-rush-chicago,Tavern On Rush,"Steakhouses, American (Traditional), Breakfast & Brunch",$31-60,"1031 N Rush St Chicago, IL 60611","Near North Side, Gold Coast","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Classy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Waiter Service': 'Yes', 'Caters': 'Yes'}",1,http://www.tavernonrush.com,(312) 664-9600,"{'Mon': ['11:00 am - 2:00 am'], 'Tue': ['11:00 am - 2:00 am'], 'Wed': ['11:00 am - 2:00 am'], 'Thu': ['11:00 am - 2:00 am'], 'Fri': ['9:00 am - 2:00 am'], 'Sat': ['9:00 am - 3:00 am'], 'Sun': ['9:00 am - 2:00 am']}",3.5,783.0,1,2005-08-14 00:00:00,2017-09-02 00:00:00,0,212,184,278,474,344,0.6300804347826084,3.347826086956522,0.601183746772053,-0.0010354699386750997,0.7264691799436257,-0.007392327820490802,4.035955385376992,-0.0006364712425505977,0.6604309176546977,114.76923076923076,3.371313672922252,b/t Cedar St & Bellevue Pl,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,9:00 am - 2:00 am,9:00 am - 3:00 am,9:00 am - 2:00 am,,,,,,,,$$$,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Casual,Valet,Full Bar,Average,Free,90%,3-half,1031 N Rush St,"Chicago, IL 60611"
cook-au-vin-chicago,Cook Au Vin,"French, Cooking Schools",Above $61,"2256 N Elston Ave Chicago, IL 60614 at Honore St",Bucktown,"{'Takes Reservations': 'Yes', 'Take-out': 'No', 'Accepts Credit Cards': 'No', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Accepts Bitcoin': 'No', 'Parking': 'Street', 'Bike Parking': 'No', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'Yes', 'Gender Neutral Restrooms': 'Yes'}",1,http://www.cook-au-vin.com,(773) 489-3141,"{'Mon': ['9:00 am - 5:00 pm'], 'Tue': ['9:00 am - 5:00 pm'], 'Wed': ['9:00 am - 5:00 pm'], 'Thu': ['9:00 am - 5:00 pm'], 'Fri': ['9:00 am - 5:00 pm'], 'Sat': ['Closed'], 'Sun': ['Closed']}",4.0,172.0,1,2008-05-06 00:00:00,2017-04-28 00:00:00,0,13,8,8,33,104,0.0954,3.0,0.4419642857142856,0.00447474295932052,-0.1104381761287439,0.012740277156906569,2.4139472507822983,-0.0015765693850182006,0.5144864774251229,16.6,4.246987951807228,,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,Closed,Closed,,,,,,,,$$$$,No,Yes,No,Yes,No,No,,No,Casual,Street,No,Average,No,90%,4,2256 N Elston Ave,"Chicago, IL 60614 at Honore St"
